price_id,product_id,supermarket_id,price_egp,discount_price,is_on_sale,recorded_date,source,load_timestamp
9738,31,17,17.52,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9739,30,17,19.11,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9740,45,17,10.39,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9741,4,17,32.19,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9742,41,17,28.34,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9743,19,17,113.71,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9744,38,17,38.51,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9745,36,17,84.78,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9746,15,17,12.95,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9747,33,17,25.92,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9748,14,17,44.36,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9749,18,17,25.7,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9750,34,17,32.23,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9751,12,17,44.08,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9752,48,17,27.42,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9753,46,17,94.06,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9754,20,17,91.7,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9755,13,17,39.09,36.74,True,2024-07-01,spinneys_app,2024-07-01 08:00:00
9756,49,17,18.78,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9757,5,17,84.35,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9758,21,17,251.1,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9759,10,17,139.74,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9760,37,17,80.27,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9761,42,17,58.07,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9762,2,17,38.36,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9763,43,17,36.59,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9764,17,17,55.72,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9765,23,17,353.98,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9766,1,17,41.59,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9767,39,18,110.2,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9768,43,18,36.75,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9769,3,18,34.9,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9770,24,18,105.81,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9771,34,18,32.69,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9772,20,18,90.95,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9773,40,18,72.14,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9774,26,18,77.39,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9775,46,18,96.35,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9776,33,18,25.87,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9777,6,18,71.53,63.35,True,2024-07-01,spinneys_app,2024-07-01 08:00:00
9778,18,18,25.64,23.5,True,2024-07-01,spinneys_app,2024-07-01 08:00:00
9779,50,18,37.26,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9780,48,18,28.45,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9781,41,18,27.7,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9782,4,18,31.97,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9783,14,18,43.43,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9784,22,18,322.05,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9785,49,18,18.75,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9786,44,18,72.08,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9787,10,18,137.3,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9788,47,18,233.72,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9789,2,18,37.51,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9790,36,18,84.79,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9791,12,18,45.8,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9792,15,18,12.46,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9793,9,18,23.62,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9794,29,18,10.4,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9795,11,18,96.77,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9796,1,18,40.94,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9797,19,18,114.08,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9798,45,18,10.26,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9799,38,18,39.34,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9800,42,18,57.59,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9801,7,18,50.97,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9802,37,18,77.61,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9803,5,18,80.86,,False,2024-07-01,spinneys_app,2024-07-01 08:00:00
9804,31,18,17.69,15.52,True,2024-07-01,spinneys_app,2024-07-01 08:00:00
9805,10,19,116.11,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9806,40,19,57.7,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9807,12,19,38.18,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9808,28,19,10.44,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9809,29,19,8.49,7.35,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9810,47,19,193.44,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9811,49,19,15.69,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9812,33,19,21.33,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9813,34,19,26.95,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9814,44,19,56.95,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9815,30,19,16.35,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9816,38,19,32.37,27.94,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9817,35,19,13.04,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9818,42,19,46.43,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9819,41,19,23.27,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9820,31,19,14.69,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9821,22,19,257.46,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9822,19,19,93.84,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9823,18,19,20.73,18.94,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9824,11,19,78.52,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9825,17,19,46.87,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9826,9,19,19.28,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9827,15,19,10.86,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9828,25,19,32.57,29.03,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9829,50,19,32.08,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9830,3,19,29.59,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9831,8,19,23.2,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9832,46,19,80.91,73.83,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9833,1,19,33.32,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9834,4,19,26.48,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9835,20,19,74.44,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9836,5,19,69.95,62.22,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9837,7,19,41.31,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9838,14,19,36.64,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9839,37,19,65.74,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9840,48,19,23.14,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9841,6,19,57.68,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9842,26,19,61.98,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9843,11,20,79.74,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9844,41,20,22.74,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9845,36,20,70.39,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9846,44,20,57.09,53.48,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9847,34,20,27.2,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9848,12,20,38.16,34.12,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9849,22,20,270.85,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9850,9,20,18.95,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9851,5,20,69.05,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9852,50,20,31.48,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9853,46,20,79.62,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9854,35,20,13.08,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9855,25,20,31.12,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9856,28,20,10.86,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9857,3,20,29.19,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9858,21,20,217.92,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9859,18,20,20.57,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9860,38,20,31.86,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9861,20,20,73.14,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9862,6,20,59.38,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9863,40,20,59.96,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9864,17,20,47.31,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9865,31,20,15.18,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9866,23,20,304.8,283.59,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9867,30,20,16.22,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9868,10,20,118.06,103.36,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9869,15,20,10.41,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9870,2,20,32.18,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9871,49,20,15.48,13.87,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9872,42,20,48.39,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9873,27,20,12.43,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9874,8,20,23.76,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9875,48,20,23.91,22.02,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9876,19,20,97.03,89.53,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9877,37,20,64.33,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9878,14,20,36.62,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9879,33,20,21.33,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9880,43,20,30.0,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9881,29,21,8.65,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9882,30,21,15.57,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9883,42,21,47.2,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9884,3,21,30.42,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9885,19,21,92.57,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9886,7,21,43.38,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9887,45,21,8.54,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9888,27,21,12.78,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9889,31,21,15.14,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9890,36,21,68.56,61.1,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9891,35,21,12.82,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9892,5,21,67.67,63.91,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9893,24,21,87.63,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9894,43,21,29.22,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9895,46,21,80.4,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9896,26,21,65.28,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9897,49,21,16.25,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9898,15,21,10.63,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9899,40,21,58.02,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9900,37,21,64.99,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9901,32,21,19.39,17.53,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9902,28,21,10.29,9.59,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9903,11,21,78.08,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9904,13,21,32.38,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9905,20,21,73.99,67.74,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9906,1,21,33.89,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9907,10,21,116.29,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9908,9,21,19.56,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9909,17,21,47.49,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9910,23,21,296.06,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9911,14,21,37.46,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9912,16,21,30.49,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9913,8,21,23.09,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9914,44,21,59.95,53.01,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9915,6,21,59.67,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9916,12,21,37.38,34.43,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9917,47,21,191.14,172.29,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9918,38,21,32.51,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9919,19,22,97.03,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9920,5,22,68.77,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9921,36,22,69.39,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9922,15,22,10.41,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9923,40,22,59.24,55.99,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9924,23,22,291.17,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9925,11,22,80.35,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9926,21,22,214.78,186.18,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9927,9,22,19.64,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9928,24,22,88.92,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9929,10,22,114.28,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9930,4,22,26.93,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9931,30,22,16.03,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9932,34,22,25.73,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9933,33,22,20.78,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9934,44,22,59.41,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9935,49,22,15.76,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9936,26,22,62.3,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9937,43,22,29.35,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9938,39,22,91.2,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9939,28,22,10.8,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9940,3,22,29.23,27.51,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9941,20,22,73.01,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9942,32,22,18.85,17.07,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9943,45,22,8.53,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9944,6,22,59.27,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9945,29,22,8.38,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9946,46,22,81.76,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9947,12,22,37.1,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9948,16,22,28.9,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9949,48,22,23.69,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9950,38,22,32.16,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9951,35,22,12.66,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9952,37,22,64.46,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9953,2,22,32.4,27.92,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9954,13,22,30.89,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9955,31,22,14.47,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9956,1,22,33.31,29.06,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9957,6,23,59.39,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9958,19,23,95.04,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9959,38,23,32.29,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9960,20,23,74.74,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9961,36,23,70.91,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9962,3,23,30.05,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9963,11,23,77.42,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9964,40,23,56.58,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9965,34,23,26.8,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9966,39,23,87.87,79.14,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9967,4,23,26.91,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9968,46,23,78.63,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9969,35,23,12.42,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9970,42,23,48.49,45.52,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9971,5,23,67.84,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9972,25,23,31.34,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9973,27,23,12.36,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9974,47,23,193.18,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9975,24,23,91.53,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9976,50,23,32.41,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9977,7,23,42.0,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9978,43,23,29.42,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9979,37,23,65.54,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9980,49,23,16.21,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9981,29,23,8.33,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9982,22,23,270.26,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9983,28,23,10.89,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9984,32,23,18.59,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9985,2,23,32.46,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9986,17,23,48.46,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9987,41,23,23.86,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9988,45,23,8.72,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9989,30,23,16.33,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9990,18,23,21.29,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9991,44,23,59.23,52.71,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9992,21,23,211.46,192.3,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9993,9,23,18.82,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9994,12,23,37.9,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9995,26,24,64.32,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9996,44,24,58.71,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9997,39,24,88.69,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9998,16,24,30.09,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
9999,46,24,79.44,74.28,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10000,9,24,18.87,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10001,47,24,198.31,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10002,14,24,37.2,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10003,30,24,15.68,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10004,4,24,27.08,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10005,2,24,32.31,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10006,32,24,19.6,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10007,7,24,43.57,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10008,21,24,212.19,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10009,34,24,26.89,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10010,1,24,34.0,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10011,40,24,58.45,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10012,48,24,23.17,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10013,5,24,69.44,60.69,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10014,45,24,8.23,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10015,37,24,64.66,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10016,36,24,68.32,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10017,18,24,21.09,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10018,43,24,29.7,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10019,38,24,32.64,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10020,8,24,23.16,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10021,6,24,56.84,49.61,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10022,50,24,31.71,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10023,10,24,114.25,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10024,23,24,294.93,261.26,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10025,35,24,12.57,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10026,13,24,31.05,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10027,11,24,78.3,70.0,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10028,49,24,15.94,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10029,22,24,268.29,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10030,33,24,21.69,19.61,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10031,12,24,36.24,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10032,31,24,15.21,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10033,25,25,31.51,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10034,5,25,68.57,65.09,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10035,6,25,59.51,56.27,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10036,34,25,26.72,24.04,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10037,39,25,88.18,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10038,11,25,79.59,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10039,26,25,63.47,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10040,2,25,31.08,29.08,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10041,22,25,272.33,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10042,42,25,48.75,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10043,41,25,23.73,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10044,18,25,21.03,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10045,50,25,30.94,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10046,23,25,302.73,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10047,17,25,46.32,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10048,12,25,36.41,33.56,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10049,44,25,58.54,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10050,33,25,21.73,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10051,16,25,29.75,26.51,True,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10052,13,25,32.16,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10053,36,25,70.5,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10054,38,25,30.87,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
10055,9,25,19.11,,False,2024-07-01,kheir_zaman_app,2024-07-01 08:00:00
